movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_count,vote_average,collection,oscar_nominations
116149,Paddington,en,27/11/2014,95,55000000.00,259207227.00,15.7,899,7,,2
10528,Sherlock Holmes,en,23/12/2009,128,90000000.00,524028679.00,15.7,5883,7,Sherlock Holmes Collection,2
409,The English Patient,en,14/11/1996,162,27000000.00,231976425.00,15.6,559,7,,0
11893,Runaway Train,en,15/11/1985,111,9000000.00,7936012.00,15.2,129,7,,3
49948,Fantasia 2000,en,17/12/1999,74,80000000.00,90874570.00,15,300,7,Fantasia Collection,0
259693,The Conjuring 2,en,13/05/2016,134,40000000.00,320170008.00,14.8,2018,7,The Conjuring Collection,0
590,The Hours,en,27/12/2002,114,25000000.00,41597830.00,14.7,461,7,,0
13342,Fast Times at Ridgemont High,en,13/08/1982,90,4500000.00,27092880.00,14.7,330,7,,0
10634,Friday,en,26/04/1995,91,3500000.00,28215918.00,14.6,513,7,Friday Collection,0
82693,Silver Linings Playbook,en,08/09/2012,122,21000000.00,205738714.00,14.5,4840,7,,0
302401,Snowden,en,15/09/2016,134,40000000.00,37279439.00,14.4,1285,7,,0
393519,Raw,fr,07/10/2016,99,3500000.00,4100000.00,14.3,451,7,,0
34584,The NeverEnding Story,en,05/04/1984,102,27000000.00,20158808.00,14.2,1031,7,The Neverending Story Collection,0
11636,New Police Story,cn,23/09/2004,123,80000000.00,8712057.00,14.2,176,7,Police Story Collection,0
68730,Silence,en,22/12/2016,161,46000000.00,23737523.00,14.2,754,7,,1
44826,Hugo,en,22/11/2011,126,170000000.00,185770160.00,14,2197,7,,0
606,Out of Africa,en,20/12/1985,161,31000000.00,128499205.00,14,290,7,,0
12144,The Land Before Time,en,18/11/1988,69,12300000.00,84460846.00,13.6,660,7,The Land Before Time Collection,0
1538,Collateral,en,04/08/2004,120,65000000.00,217764291.00,13.5,1476,7,,2
114,Pretty Woman,en,23/03/1990,119,14000000.00,463000000.00,13.3,1807,7,,1
4232,Scream,en,20/12/1996,111,14000000.00,173046663.00,13.3,1520,7,Scream Collection,0
1645,A Time to Kill,en,24/07/1996,149,40000000.00,152266007.00,13.3,522,7,,0
11576,"It's a Mad, Mad, Mad, Mad World",en,07/11/1963,163,9400000.00,60000000.00,13.3,142,7,,0
941,Lethal Weapon,en,06/03/1987,110,15000000.00,120207127.00,13.2,1367,7,Lethal Weapon Collection,1
350,The Devil Wears Prada,en,30/06/2006,109,35000000.00,326551094.00,13.1,3198,7,,2
23168,The Town,en,15/09/2010,125,37000000.00,154026136.00,13.1,1516,7,,1
13416,Friday Night Lights,en,08/10/2004,118,30000000.00,61255921.00,13,154,7,,0
13939,Death Wish,en,24/07/1974,93,3000000.00,22000000.00,13,165,7,Death Wish Collection,0
103747,The Angels' Share,en,01/06/2012,101,,,12.8,142,7,,0
1272,Sunshine,en,05/04/2007,107,50000000.00,32017803.00,12.7,1210,7,,0
254201,The Absent One,da,02/10/2014,119,,,12.6,153,7,Department Q series,
160588,Blue Jasmine,en,25/07/2013,98,18000000.00,99206215.00,12.6,1126,7,,0
293,A River Runs Through It,en,09/10/1992,123,12000000.00,43440294.00,12.6,241,7,,0
10312,Patch Adams,en,25/12/1998,115,50000000.00,202292902.00,12.5,863,7,,1
11393,The Natural,en,11/05/1984,137,28000000.00,47951979.00,12.3,162,7,,4
10975,Armour of God II: Operation Condor,cn,07/02/1991,106,115000000.00,10405394.00,12.3,109,7,Armour of God Collection,0
11468,Salton Sea,en,01/01/2002,103,18000000.00,676698.00,12.1,109,7,,0
256962,Little Boy,en,23/04/2015,106,20000000.00,6485961.00,11.9,190,7,,0
40807,50/50,en,30/09/2011,100,8000000.00,39187783.00,11.9,1287,7,,0
7326,Juno,en,05/12/2007,96,7500000.00,231411584.00,11.8,2313,7,,0
76025,Shame,en,02/10/2011,100,6500000.00,17693675.00,11.7,897,7,,0
10673,Wall Street,en,10/12/1987,126,15000000.00,43848069.00,11.7,557,7,Wall Street Collection,0
978,Seven Years in Tibet,en,12/09/1997,136,70000000.00,131457682.00,11.5,644,7,,0
11051,The Last Temptation of Christ,en,12/08/1988,164,7000000.00,8373585.00,11.4,206,7,,1
10497,Bitter Moon,en,02/09/1992,139,5000000.00,1862805.00,11.3,115,7,,0
408220,Justice League Dark,en,24/01/2017,75,,,11.3,171,7,,
51828,One Day,en,02/03/2011,107,15000000.00,59389433.00,11.2,1006,7,,0
228970,Wild,en,05/12/2014,115,15000000.00,52501541.00,11.2,961,7,,2
11886,Robin Hood,en,08/11/1973,83,15000000.00,32056467.00,11.2,1155,7,,1
44115,127 Hours,en,05/11/2010,94,18000000.00,35692920.00,11.2,2668,7,,6
788,Mrs. Doubtfire,en,24/11/1993,125,25000000.00,441286195.00,11.2,1638,7,,0
10514,The Andromeda Strain,en,12/03/1971,131,6500000.00,12376563.00,11.1,196,7,,2
45094,Conviction,en,11/09/2010,107,12500000.00,6732980.00,11,195,7,,0
187017,22 Jump Street,en,05/06/2014,112,50000000.00,188441614.00,10.9,3375,7,Jump Street Collection,0
15080,Only Yesterday,ja,20/07/1991,118,,,10.8,152,7,,0
2469,Tie Me Up! Tie Me Down!,es,12/12/1989,111,,,10.8,102,7,,0
403,Driving Miss Daisy,en,13/12/1989,99,7500000.00,145793296.00,10.7,358,7,,0
9769,Lolita,en,27/09/1997,137,62000000.00,1060056.00,10.6,288,7,,0
508,Love Actually,en,07/09/2003,135,40000000.00,244931766.00,10.6,1917,7,,0
711,Finding Forrester,en,21/12/2000,136,43000000.00,80049764.00,10.5,305,7,,0
10647,Pay It Forward,en,12/10/2000,122,40000000.00,55707411.00,10.5,447,7,,0
9281,Witness,en,08/02/1985,113,12000000.00,68706993.00,10.3,390,7,,0
6023,P.S. I Love You,en,15/11/2007,126,30000000.00,156835339.00,10.3,1011,7,,0
1598,Cape Fear,en,15/11/1991,128,35000000.00,182300000.00,10.3,692,7,,2
370755,Paterson,en,17/11/2016,118,5000000.00,2152738.00,10.3,311,7,,0
50646,"Crazy, Stupid, Love.",en,29/07/2011,118,50000000.00,142851197.00,10.2,2522,7,,0
10948,The Fox and the Hound,en,10/07/1981,82,12000000.00,29800000.00,10.2,884,7,The Fox and the Hound Collection,0
10559,Frequency,en,28/04/2000,118,31000000.00,68106245.00,10.2,473,7,,0
4512,The Assassination of Jesse James by the Coward Robert Ford,en,02/09/2007,160,30000000.00,14711793.00,10.1,792,7,,2
13885,Sweeney Todd: The Demon Barber of Fleet Street,en,20/12/2007,116,50000000.00,152000000.00,10,1745,7,,0
5916,The Getaway,en,13/12/1972,118,3352254.00,58831997.00,10,120,7,,0
80278,The Impossible,en,09/09/2012,113,42000000.00,180274123.00,10,2071,7,,1
74306,God Bless America,en,09/09/2011,104,,,10,373,7,,0
509,Notting Hill,en,13/05/1999,124,42000000.00,363889678.00,9.9,1309,7,,0
2567,The Aviator,en,17/12/2004,170,116000000.00,102000000.00,9.9,1526,7,,0
1694,Re-Animator,en,18/10/1985,86,900000.00,2023414.00,9.9,263,7,Re-Animator Collection,0
2100,The Last Castle,en,19/10/2001,131,72000000.00,27642707.00,9.8,290,7,,0
9587,Little Women,en,21/12/1994,115,18000000.00,50085123.00,9.8,222,7,,3
612,Munich,en,22/12/2005,164,70000000.00,130358911.00,9.7,706,7,,5
8092,This Boy’s Life,en,09/04/1993,115,,,9.7,192,7,,0
4836,Layer Cake,en,30/09/2004,105,6500000.00,11850214.00,9.6,565,7,,1
14859,Keith,en,13/09/2008,93,,,9.6,162,7,,0
72570,The Vow,en,05/02/2012,104,30000000.00,196114570.00,9.5,1328,7,,0
8879,Pale Rider,en,28/06/1985,115,6900000.00,41410568.00,9.4,255,7,,0
14359,Doubt,en,27/11/2008,104,20000000.00,50907234.00,9.3,445,7,,5
7340,Carrie,en,03/11/1976,98,1800000.00,33800000.00,9.3,977,7,Carrie Collection,2
11093,House of Sand and Fog,en,19/12/2003,126,16500000.00,16942795.00,9.2,202,7,,3
11485,Take the Money and Run,en,18/08/1969,85,,,9.2,177,7,,0
8053,The Three Burials of Melquiades Estrada,en,17/11/2005,121,15000000.00,12036149.00,9.1,180,7,,0
22954,Invictus,en,10/12/2009,134,60000000.00,122233971.00,9.1,1150,7,,2
1382,Me and You and Everyone We Know,en,17/06/2005,90,800000.00,8012838.00,9.1,108,7,,0
7350,The Bucket List,en,25/12/2007,97,45000000.00,175372502.00,9.1,1138,7,,0
9696,Ichi the Killer,ja,22/12/2001,129,1400000.00,80631.00,9,228,7,,0
82684,Chasing Mavericks,en,25/10/2012,117,20000000.00,7942116.00,9,219,7,,0
8470,John Q,en,15/02/2002,116,36000000.00,102244770.00,8.9,604,7,,0
72113,Carnage,en,16/09/2011,80,25000000.00,27603069.00,8.8,760,7,,0
63578,The Trip,en,01/09/2010,107,,,8.8,117,7,The Trip Collection,0
199,Star Trek: First Contact,en,21/11/1996,111,46000000.00,150000000.00,8.8,671,7,Star Trek: The Next Generation Collection,1
30890,Radio Days,en,30/01/1987,90,16000000.00,14792779.00,8.8,131,7,,2
10501,The Road to El Dorado,en,31/03/2000,89,95000000.00,76432727.00,8.8,892,7,,0
1830,Lord of War,en,16/09/2005,122,42000000.00,24127895.00,8.7,1356,7,,0
116745,The Secret Life of Walter Mitty,en,18/12/2013,114,90000000.00,188133322.00,8.7,3213,7,,0
8963,Crimson Tide,en,12/05/1995,116,53000000.00,157387195.00,8.7,508,7,,3
15588,OSS 117: Lost in Rio,fr,14/04/2009,100,,,8.6,306,7,OSS 117 Collection,0
624,Easy Rider,en,07/05/1969,95,360000.00,124600.00,8.6,411,7,,2
17917,Oliver!,en,26/09/1968,153,10000000.00,37402877.00,8.6,106,7,,0
14139,Timecrimes,es,20/09/2007,92,2600000.00,553198.00,8.6,313,7,,0
4032,My Girl,en,27/11/1991,102,17000000.00,59492553.00,8.6,441,7,My Girl Collection,0
1073,Arlington Road,en,19/03/1999,117,31000000.00,41067311.00,8.6,246,7,,0
483,Wild at Heart,en,01/05/1990,124,9500000.00,14560247.00,8.5,341,7,,1
243,High Fidelity,en,17/03/2000,113,30000000.00,47126295.00,8.5,636,7,,1
1265,Bridge to Terabithia,en,16/02/2007,96,60000000.00,137587063.00,8.5,1146,7,,0
33613,The Girl Who Kicked the Hornet's Nest,sv,27/11/2009,147,4000000.00,43498108.00,8.4,451,7,The Millennium Collection,0
23479,The Bad News Bears,en,07/04/1976,102,35000000.00,35323292.00,8.4,100,7,The Bad New Bears Collection,1
1725,West Side Story,en,18/10/1961,152,6000000.00,43656822.00,8.4,399,7,,0
9430,Go,en,09/04/1999,98,6500000.00,28451622.00,8.3,198,7,,0
860,WarGames,en,03/06/1983,114,12000000.00,79567667.00,8.3,517,7,WarGames Collection,3
14292,Miracle,en,06/02/2004,135,28000000.00,64445708.00,8.2,162,7,,0
9905,Shallow Grave,en,22/12/1994,92,2500000.00,8418797.00,8.2,247,7,,0
57212,War Horse,en,25/12/2011,146,66000000.00,177584879.00,8.2,1016,7,,0
217993,Justice League: War,en,02/02/2014,79,3500000.00,5155325.00,8.1,234,7,Justice League (Animated) Collection,
62215,Melancholia,da,26/05/2011,136,7400000.00,21817298.00,8.1,915,7,,0
297270,Tinker Bell and the Legend of the NeverBeast,en,12/12/2014,77,,,8.1,270,7,Tinker Bell Collection,
369778,Chocolat,fr,03/02/2016,119,,,8.1,219,7,,
68722,The Master,en,07/09/2012,137,32000000.00,28258060.00,8.1,720,7,,3
476,Drugstore Cowboy,en,09/09/1989,100,2500000.00,4729352.00,8,117,7,,0
10436,The Age of Innocence,en,17/09/1993,139,34000000.00,32255440.00,8,172,7,,0
323677,Race,en,19/02/2016,134,5000000.00,24804129.00,8,492,7,,0
304410,The Bélier Family,fr,17/12/2014,105,,,7.9,789,7,,
2742,Naked Lunch,en,27/12/1991,115,16000000.00,2641357.00,7.9,207,7,,0
130739,A Coffee in Berlin,en,03/07/2012,88,300000.00,2750275.00,7.9,113,7,,0
9316,Ong-Bak: The Thai Warrior,th,21/01/2003,105,,,7.9,556,7,Ong Bak Collection,0
103731,Mud,en,01/05/2013,130,10000000.00,21587700.00,7.9,1080,7,,0
70667,Kon-Tiki,en,24/08/2012,118,16600000.00,22842887.00,7.8,248,7,,1
321741,Concussion,en,12/11/2015,123,35000000.00,50363790.00,7.7,844,7,,0
196024,The Keeper of Lost Causes,da,03/10/2013,100,,,7.7,166,7,Department Q series,
5902,A Bridge Too Far,en,15/06/1977,175,22000000.00,50750000.00,7.7,210,7,,0
103332,Ruby Sparks,en,25/07/2012,104,8000000.00,9368803.00,7.7,546,7,,0
9833,The Phantom of the Opera,en,08/12/2004,143,70000000.00,154648887.00,7.7,448,7,,3
1714,Fahrenheit 451,en,14/09/1966,112,1500000.00,581.00,7.6,198,7,,1
8469,Animal House,en,27/07/1978,109,2700000.00,141000000.00,7.5,420,7,,0
322125,A Perfect Man,fr,18/03/2015,103,,,7.5,141,7,,
7304,Running Scared,en,06/01/2006,122,17000000.00,9500000.00,7.4,332,7,,0
12149,Frailty,en,17/11/2001,100,11000000.00,13110448.00,7.4,338,7,,0
103328,Holy Motors,en,02/07/2012,115,,,7.3,232,7,,0
30508,Berlin Calling,de,01/10/2008,105,,,7.3,109,7,,
635,Angel Heart,en,06/03/1987,113,17000000.00,17185632.00,7.3,326,7,,0
504,Monster,en,16/11/2003,110,8000000.00,60378584.00,7.2,500,7,,0
11978,Men of Honor,en,13/09/2000,129,32000000.00,48814909.00,7.2,556,7,,0
38684,Jane Eyre,en,11/03/2011,120,,,7.1,438,7,,0
77495,Sleep Tight,es,14/10/2011,107,,,7.1,206,7,,
916,Bullitt,en,17/10/1968,113,5500000.00,42300873.00,7,273,7,,0
10653,The Seven Year Itch,en,01/06/1955,105,,,6.8,184,7,,
50348,The Lincoln Lawyer,en,17/03/2011,119,40000000.00,85412898.00,6.8,923,7,,0
10141,Dirty Rotten Scoundrels,en,14/12/1988,110,,,6.8,223,7,,0
11176,The Muppet Movie,en,31/05/1979,97,,,6.8,168,7,The Muppet Collection,2
332872,Julieta,es,08/04/2016,96,1350000.00,22521904.00,6.8,246,7,,1
10150,The Last Unicorn,en,19/11/1982,92,3500000.00,6457117.00,6.6,117,7,,0
9322,La Femme Nikita,fr,21/02/1990,115,50000000.00,5018604.00,6.6,511,7,,0
265712,Stand by Me Doraemon,ja,08/08/2014,90,35000000.00,83061158.00,6.5,103,7,Doraemon Collection,
1807,Elephant,en,18/05/2003,81,3000000.00,10012022.00,6.4,410,7,,0
65215,Family Guy Presents Stewie Griffin: The Untold Story,en,23/07/2005,88,,,6.4,113,7,,
19833,In the Loop,en,22/01/2009,106,612650.00,7787487.00,6.3,194,7,,1
241771,Beyond the Lights,en,10/09/2014,116,7000000.00,14618727.00,6.3,139,7,,1
156700,The Kings of Summer,en,19/01/2013,93,,,6.3,427,7,,0
21588,Cemetery Man,it,25/03/1994,105,4000000.00,253986.00,6.2,105,7,,0
4552,A Tale of Two Sisters,ko,13/06/2003,115,,,6.2,234,7,,0
11561,Sleeper,en,17/12/1973,89,2000000.00,18344729.00,6,206,7,,0
11177,Mask,en,08/03/1985,120,8000000.00,48230162.00,6,106,7,,0
1544,Imagine Me & You,en,01/02/2005,93,7900000.00,2635305.00,6,181,7,,0
110398,No,es,07/08/2012,118,,,6,132,7,,1
8764,Top Secret!,en,08/06/1984,90,9000000.00,20458340.00,6,241,7,,0
1555,The Spanish Apartment,fr,17/05/2002,122,5300000.00,3897799.00,5.9,276,7,The Klapisch Trilogy,0
6471,The Jerk,en,14/12/1979,94,,,5.9,272,7,,0
45162,Superman/Batman: Apocalypse,en,28/09/2010,78,,,5.9,171,7,Superman / Batman (Animated) Collection,
13550,The Changeling,en,27/03/1980,107,7600000.00,12000000.00,5.8,144,7,,0
11826,Sexy Beast,en,13/09/2000,89,,,5.8,219,7,,1
11382,Bullets Over Broadway,en,14/10/1994,98,20000000.00,13383747.00,5.7,130,7,,0
445,Caché,fr,02/05/2005,117,8000000.00,16197824.00,5.7,228,7,,0
14924,Sid & Nancy,en,07/11/1986,111,4000000.00,2826523.00,5.7,106,7,,1
16136,Juice,en,17/01/1992,96,5000000.00,20146880.00,5.5,103,7,,0
35690,The Last Song,en,31/03/2010,107,20000000.00,89137047.00,5.5,959,7,,0
9540,Dead Ringers,en,23/09/1988,115,13000000.00,8038508.00,5.5,176,7,,0
28089,The Messenger,en,13/11/2009,113,6500000.00,1521261.00,5.5,120,7,,2
252822,In Order of Disappearance,no,21/02/2014,115,4576591.00,904446.00,5.5,142,7,,0
13320,Funny Face,en,13/02/1957,103,,,5.5,162,7,,
374461,Mr. Church,en,16/09/2016,104,8000000.00,685780.00,5.5,133,7,,0
14438,Fireproof,en,26/09/2008,122,500000.00,33456317.00,5.3,100,7,,0
22536,Thirst,ko,30/04/2009,133,5000000.00,13085023.00,5.2,198,7,,0
31175,Soul Kitchen,de,09/09/2009,99,5000000.00,17872796.00,4.8,117,7,,0
341744,Truman,es,30/10/2015,108,3800000.00,9027600.00,4.8,101,7,,0
4441,Candy,en,15/02/2006,116,,,4.8,152,7,,0
9787,Lords of Dogtown,en,03/06/2005,107,25000000.00,13411957.00,4.4,215,7,,0
38397,"La leggenda di Al, John e Jack",it,01/01/2002,105,,,3.8,198,7,,
203819,Tracks,en,06/03/2014,112,,,0.2,190,7,,0
285,Pirates of the Caribbean: At World's End,en,19/05/2007,169,300000000.00,961000000.00,31.4,4627,6.9,Pirates of the Caribbean Collection,2
157350,Divergent,en,14/03/2014,139,85000000.00,288747895.00,21.6,4784,6.9,Divergent Collection,0
37724,Skyfall,en,25/10/2012,143,200000000.00,1108561013.00,20.3,7718,6.9,James Bond Collection,0
70160,The Hunger Games,en,12/03/2012,142,75000000.00,691210692.00,20,9634,6.9,The Hunger Games Collection,0
646,Dr. No,en,04/10/1962,110,950000.00,59600000.00,19.9,953,6.9,James Bond Collection,0
5176,3:10 to Yuma,en,06/09/2007,122,55000000.00,70016220.00,18.1,1210,6.9,,2
38810,Dogtooth,el,01/06/2009,94,275000.00,721914.00,17.7,346,6.9,,1
8844,Jumanji,en,15/12/1995,104,65000000.00,262797249.00,17,2413,6.9,,0
9502,Kung Fu Panda,en,04/06/2008,90,130000000.00,631744560.00,16.9,3231,6.9,Kung Fu Panda Collection,1
1808,Velvet Goldmine,en,23/10/1998,119,,,16.5,119,6.9,,1
345938,The Shack,en,03/03/2017,132,20000000.00,57330873.00,16.4,330,6.9,,0
408,Snow White and the Seven Dwarfs,en,20/12/1937,83,1488423.00,184925486.00,16.3,1973,6.9,,
11296,Birdy,en,14/12/1984,120,12000000.00,1400000.00,16.2,112,6.9,,0
926,Galaxy Quest,en,23/12/1999,102,45000000.00,90683916.00,15.8,722,6.9,,0
339692,Shot Caller,en,13/07/2017,121,,,15.8,324,6.9,,
607,Men in Black,en,02/07/1997,98,90000000.00,589390539.00,15.8,4521,6.9,Men In Black Collection,0
1924,Superman,en,13/12/1978,143,55000000.00,300218018.00,15.5,1042,6.9,Superman Collection,3
652,Troy,en,13/05/2004,163,175000000.00,497409852.00,15.4,2841,6.9,,1
755,From Dusk Till Dawn,en,19/01/1996,108,19000000.00,25836616.00,15.3,1644,6.9,From Dusk Till Dawn Collection,0
1572,Die Hard: With a Vengeance,en,19/05/1995,128,90000000.00,366101666.00,15.1,2094,6.9,Die Hard Collection,0
36950,You Don't Know Jack,en,14/04/2010,134,,,15,104,6.9,,
9741,Unbreakable,en,13/11/2000,106,75000000.00,248118121.00,14.7,1994,6.9,,0
345920,Collateral Beauty,en,06/12/2016,97,36000000.00,87416021.00,14.6,1553,6.9,,0
24253,The Girl Who Played with Fire,sv,18/09/2009,129,4000000.00,67153225.00,14.4,561,6.9,The Millennium Collection,0
35,The Simpsons Movie,en,25/07/2007,87,75000000.00,527068851.00,14.3,2335,6.9,,0
7485,Shooter,en,22/03/2007,124,61000000.00,95696996.00,14.2,1495,6.9,,0
10895,Pinocchio,en,23/02/1940,88,2600000.00,84300000.00,14.2,1412,6.9,,
297,Meet Joe Black,en,12/11/1998,178,90000000.00,142940100.00,14,1174,6.9,,0
302946,The Accountant,en,14/10/2016,128,44000000.00,155160045.00,13.5,2121,6.9,,0
1574,Chicago,en,26/12/2002,113,45000000.00,306776732.00,13.3,695,6.9,,0
238713,Spy,en,06/05/2015,120,65000000.00,235666219.00,13.3,2590,6.9,,0
9802,The Rock,en,06/06/1996,136,75000000.00,335062621.00,13.2,1474,6.9,,1
1850,Man on the Moon,en,22/12/1999,118,82000000.00,47434430.00,13.2,444,6.9,,0
615,The Passion of the Christ,en,25/02/2004,127,30000000.00,611899420.00,13.2,888,6.9,,3
1678,Godzilla,ja,03/11/1954,96,,,13.2,194,6.9,Godzilla (Showa) Collection,
18937,Quest for Camelot,en,15/05/1998,86,40000000.00,38172500.00,13,193,6.9,,1
10340,Lady and the Tramp,en,16/06/1955,76,,,13,1241,6.9,Lady and the Tramp Collection,
210479,Locke,en,10/04/2014,85,2000000.00,4635300.00,12.8,780,6.9,,0
7299,Equilibrium,en,06/12/2002,107,20000000.00,5359645.00,12.7,1584,6.9,,0
9675,Sideways,en,22/10/2004,126,16000000.00,109502303.00,12.6,484,6.9,,0
1164,Babel,en,08/09/2006,143,25000000.00,135330182.00,12.6,1083,6.9,,0
168,Star Trek IV: The Voyage Home,en,25/11/1986,119,24000000.00,133000000.00,12.6,490,6.9,Star Trek: The Original Series Collection,4
657,From Russia with Love,en,11/10/1963,115,2000000.00,78898765.00,12.5,773,6.9,James Bond Collection,0
9303,Bound,en,13/09/1996,108,4500000.00,7011317.00,12.4,203,6.9,,0
12281,Mean Creek,en,15/01/2004,90,500000.00,603943.00,12.4,110,6.9,,0
254375,Hector and the Search for Happiness,en,14/08/2014,114,,,12.3,317,6.9,,0
10009,Brother Bear,en,23/10/2003,85,128000000.00,250397798.00,12.3,1410,6.9,Brother Bear Collection,1
15849,The Mummy,en,22/12/1932,73,,,12.2,121,6.9,The Mummy (Universal Series),
127517,Disconnect,en,11/09/2012,115,10000000.00,3428048.00,12.2,459,6.9,,0
431,Cube,en,09/09/1997,90,250000.00,501818.00,12.1,1101,6.9,Cube Collection,0
251,Ghost,en,12/07/1990,127,22000000.00,505000000.00,11.9,1381,6.9,,0
9837,The Prince of Egypt,en,15/12/1998,99,70000000.00,218613188.00,11.9,847,6.9,,0
1367,Rocky II,en,15/06/1979,119,7000000.00,200182160.00,11.8,948,6.9,Rocky Collection,0
1985,The Constant Gardener,en,31/08/2005,129,25000000.00,82466670.00,11.6,428,6.9,,0
188166,Blue Ruin,en,25/04/2014,90,420000.00,993313.00,11.5,464,6.9,,0
10083,No Way Out,en,14/08/1987,114,15000000.00,35509515.00,11.5,155,6.9,,0
10625,Mean Girls,en,30/04/2004,97,17000000.00,129042871.00,11.5,2401,6.9,Mean Girls Collection,0
1089,Point Break,en,12/07/1991,120,24000000.00,83531958.00,11.5,861,6.9,,0
6479,I Am Legend,en,14/12/2007,101,150000000.00,585349010.00,11.4,4977,6.9,,0
927,Gremlins,en,07/06/1984,106,11000000.00,153083102.00,11.3,1629,6.9,The Gremlins Collection,0
241,Natural Born Killers,en,25/08/1994,119,34000000.00,50282766.00,11.2,927,6.9,,0
11336,The Dead Zone,en,21/10/1983,103,10000000.00,20766616.00,11.2,320,6.9,,0
9994,The Great Mouse Detective,en,02/07/1986,74,14000000.00,38625550.00,11.2,334,6.9,,0
59,A History of Violence,en,23/09/2005,96,32000000.00,60740827.00,11.1,850,6.9,,2
46705,Blue Valentine,en,27/12/2010,112,3500000.00,16566240.00,11.1,911,6.9,,1
2668,Sleepy Hollow,en,18/11/1999,105,100000000.00,206071502.00,11.1,1774,6.9,,0
51999,Perfect Sense,en,24/01/2011,92,,,11,298,6.9,,
43959,Soul Surfer,en,08/04/2011,106,18000000.00,47088990.00,11,355,6.9,,0
10707,The Squid and the Whale,en,05/10/2005,81,1500000.00,11098131.00,11,229,6.9,,1
8841,The Class,fr,24/09/2008,128,,,10.9,179,6.9,,1
55931,The Animatrix,en,09/05/2003,102,,,10.9,433,6.9,,
262391,Serial (Bad) Weddings,fr,16/04/2014,94,,,10.9,1114,6.9,,
9003,Hellraiser,en,11/09/1987,94,1000000.00,14564027.00,10.8,464,6.9,Hellraiser Collection,0
9078,The Sword in the Stone,en,25/12/1963,79,3000000.00,22182353.00,10.6,935,6.9,,1
4104,Benny & Joon,en,16/04/1993,98,,,10.6,220,6.9,,0
9829,United 93,en,28/04/2006,111,15000000.00,76286096.00,10.5,377,6.9,,2
21484,Possession,fr,27/05/1981,123,,,10.5,153,6.9,,0
291270,Anomalisa,en,30/12/2015,90,8000000.00,5659286.00,10.4,472,6.9,,1
26466,Triangle,en,16/10/2009,99,12000000.00,1333377.00,10.2,623,6.9,,0
15143,Some Kind of Wonderful,en,27/02/1987,95,,,10.2,104,6.9,,0
11973,Thirteen Days,en,24/12/2000,145,80000000.00,34566746.00,10.2,192,6.9,,0
1103,Escape from New York,en,22/05/1981,99,6000000.00,50244700.00,10.1,720,6.9,Escape From ... Collection,0
10712,Far from Heaven,en,01/09/2002,107,13500000.00,29027914.00,10.1,145,6.9,,4
10830,Matilda,en,02/08/1996,98,36000000.00,33459416.00,10,892,6.9,,0
263109,Shaun the Sheep Movie,en,05/02/2015,85,25000000.00,110549295.00,10,456,6.9,,1
847,Willow,en,01/05/1988,126,35000000.00,57269863.00,9.9,484,6.9,,2
9603,Clueless,en,19/07/1995,97,12000000.00,56697748.00,9.9,828,6.9,,0
14306,Marley & Me,en,25/12/2008,115,60000000.00,244082376.00,9.7,1392,6.9,Marley & Me Collection,0
9952,Rescue Dawn,en,09/09/2006,126,10000000.00,7177143.00,9.6,339,6.9,,0
43539,The Next Three Days,en,18/11/2010,133,30000000.00,51148651.00,9.6,927,6.9,,0
4176,Murder on the Orient Express,en,24/11/1974,128,1500000.00,27659517.00,9.6,240,6.9,,0
2280,Big,en,03/06/1988,104,18000000.00,151668774.00,9.6,1022,6.9,,2
1715,The Cider House Rules,en,17/12/1999,126,24000000.00,88545092.00,9.5,285,6.9,,0
18533,Bronson,en,09/10/2008,92,230000.00,2260712.00,9.5,756,6.9,,0
8438,Murder in the First,en,20/01/1995,122,,,9.5,140,6.9,,0
